id,is_public,priority,status,subject,description,type,assignee_id,requester_id,created_at,url
334,t,high,closed,Memory spikes during cron trigger operations,"Hello,

We're seeing memory spikes during cron trigger operations:

Environment:
- Product: Hasura Cloud Pro
- Database: Heroku PostgreSQL
- Load: 100/day

Monitoring shows:
- Memory usage: >80%
- Operation time: 10 seconds
- Error rate: Increasing with query complexity exceeded

What's the recommended resource configuration for our workload?",,1754,89,2024-10-05 07:36:09.853961+00,https://hasura.zendesk.com/agent/tickets/334
335,t,normal,open,Metadata inconsistency after version upgrade to v2.21.0,"Hello Hasura team,

After upgrading from v2.21.0 to latest, we're seeing metadata inconsistencies:

```
inconsistent metadata in metadata
Affected tables: posts, posts
```

We've tried:
1. Reloading metadata
2. Clearing metadata
3. Re-tracking tables

How can we resolve these inconsistencies?",,7955,89,2024-10-05 16:10:19.365644+00,https://hasura.zendesk.com/agent/tickets/335
336,t,normal,closed,High memory usage with object relationship relationship,"Hello,

Our object relationship relationship between tables is causing high memory usage:

Setup:
- Parent table: metrics (100K rows)
- Child table: metrics (100K rows)
- Request volume: 100K/day

Memory usage spikes when querying:
```graphql
query {
  parent {
    child {
      grandchild {
        # deep nesting
      }
    }
  }
}
```

How can we optimize this relationship query?",,7913,89,2024-08-19 17:00:37.774812+00,https://hasura.zendesk.com/agent/tickets/336
337,t,high,closed,Permission denied for project_admin on pricing_plans,"Hello,

Users with project_admin role cannot access the pricing_plans table despite having permissions configured:

```json
{
  ""role"": ""project_admin"",
  ""table"": ""pricing_plans"",
  ""select"": {
    ""columns"": ""*"",
    ""filter"": {
      ""organization_id"": ""X-Hasura-Org-Id""
    }
  }
}
```

Error:
```
inconsistent state for role project_admin
```

What's missing in our permission config?",,7955,89,2024-09-18 14:11:57.081998+00,https://hasura.zendesk.com/agent/tickets/337
338,t,urgent,open,Remote join failing between MS SQL Server 2022 and remote schema,"Hi,

Remote joins aren't working between our database and remote schema:

Setup:
- Database: MS SQL Server 2022
- Remote schema: GraphiQL API
- Join field: timestamp

Error:
```
invalid claims when executing remote join
Table: posts
Remote field: user_data
```

What's the correct remote join configuration?",,7955,91,2024-08-27 19:39:51.4113+00,https://hasura.zendesk.com/agent/tickets/338
339,t,high,closed,Cannot connect to Heroku PostgreSQL on bare metal,"Hi Hasura team,

We're having trouble connecting our Heroku PostgreSQL instance running on bare metal. The connection details appear correct but we keep getting:

Error:
```
schema conflict: connection failed
```

Environment:
- Product: Hasura Open Source
- Version: v2.21.0
- Region: eu-central-1
- Database size: 100GB

We've verified network access and credentials. What else should we check?",,9554,93,2024-09-02 09:34:41.753456+00,https://hasura.zendesk.com/agent/tickets/339
340,t,urgent,closed,Inconsistent remote schema responses from GraphiQL API,"Hi support,

Getting inconsistent responses from our GraphiQL remote schema:

Setup:
- Endpoint: eu-central-1
- Timeout: 10 minutes
- Retry config: 3 attempts

Error patterns:
```
undefined function intermittently
Success rate: ~80%
Response time varying: 10 minutes to 10 minutes
```

How can we make remote schema queries more reliable?",,1754,93,2024-06-27 18:07:44.041944+00,https://hasura.zendesk.com/agent/tickets/340
341,t,normal,closed,SSL/TLS configuration failing on Digital Ocean Droplet,"Hi,

We're trying to set up SSL for our Hasura instance on Digital Ocean Droplet but encountering issues:

Environment:
- Database: AWS RDS PostgreSQL
- Product: Hasura Cloud Enterprise
- Region: us-east-1

Error:
```
invalid JWT token: SSL/TLS handshake failed
```

Our configuration:
```yaml
ssl:
  certificates:
    mode: verify-full
    root_cert: /path/to/cert
```

What's the correct SSL setup for this environment?",,1754,93,2024-07-14 12:29:24.34432+00,https://hasura.zendesk.com/agent/tickets/341
342,t,normal,pending,Cannot connect to PostgreSQL 12 on Azure VM,"Hi Hasura team,

We're having trouble connecting our PostgreSQL 12 instance running on Azure VM. The connection details appear correct but we keep getting:

Error:
```
unique violation: connection failed
```

Environment:
- Product: Hasura Community Edition
- Version: v2.22.0
- Region: ap-south-1
- Database size: 10GB

We've verified network access and credentials. What else should we check?",,,93,2024-08-16 07:56:41.304641+00,https://hasura.zendesk.com/agent/tickets/342
343,t,normal,open,Event trigger memory limit exceeded for activity_logs,"Hi team,

Our event trigger for activity_logs is failing:

Configuration:
```yaml
name: process_activity_logs_changes
table: activity_logs
webhook: https://our-service.eu-central-1/webhook
retry_conf:
  num_retries: 3
  interval_sec: 10
```

Error:
```
memory limit exceeded when processing event
Request volume: 1K/day
Failed after: 5 seconds
```

How can we make our event triggers more reliable?",incident,6056,96,2024-08-17 19:07:28.992252+00,https://hasura.zendesk.com/agent/tickets/343
344,t,high,closed,Custom webhook authentication failing,"Hi Hasura team,

Our custom webhook authentication is failing with network unreachable. Setup:

Webhook config:
```yaml
auth:
  webhook:
    mode: POST
    url: https://our-auth-server/eu-west-1
    timeout: 5 minutes
```

Current load:
- Request volume: 10K/day
- Concurrent users: 10000

How can we debug this?",,7840,96,2024-10-09 22:12:59.069286+00,https://hasura.zendesk.com/agent/tickets/344
345,t,normal,closed,JWT token validation failing for admin role,"Support needed,

JWT validation is failing for our admin role. Setup:

- Auth provider: Keycloak
- Algorithm: ES256
- Product: Hasura Cloud Enterprise

Error:
```
null value violation: invalid claims for role admin
```

JWT payload structure:
```json
{
  ""sub"": ""user123"",
  ""role"": ""admin"",
  ""https://hasura.io/jwt/claims"": {
    ""x-hasura-allowed-roles"": [""admin""],
    ""x-hasura-default-role"": ""admin""
  }
}
```

What's wrong with our JWT configuration?",,8315,97,2024-09-01 07:22:22.722055+00,https://hasura.zendesk.com/agent/tickets/345
346,t,normal,pending,Container health checks failing on AWS Fargate,"Hi,

Our Hasura containers are failing health checks on AWS Fargate:

Configuration:
```yaml
healthcheck:
  timeout: 10 minutes
  retries: 3
  interval: 30s
```

Environment:
- Version: v2.19.0
- Region: ap-south-1
- Database: PostgreSQL 14
- Connection pool: 500

Logs show invalid claims before failing. What's the recommended health check configuration?",incident,7774,97,2024-09-05 13:57:10.455191+00,https://hasura.zendesk.com/agent/tickets/346
347,t,normal,closed,Authorization not propagating to remote schema from Auth0,"Hi,

Auth headers aren't propagating to our remote schema:

Config:
```yaml
remote_schemas:
  - name: remote_api
    definition:
      forward_client_headers: true
      headers:
        - name: Authorization
          value: ${{auth_token}}
```

Auth provider: Auth0
Error: connection timeout

How should we configure header forwarding?",,7955,97,2024-06-30 04:15:06.169549+00,https://hasura.zendesk.com/agent/tickets/347
348,t,urgent,open,Custom webhook authentication failing,"Hi Hasura team,

Our custom webhook authentication is failing with null value violation. Setup:

Webhook config:
```yaml
auth:
  webhook:
    mode: POST
    url: https://our-auth-server/ap-southeast-1
    timeout: 60 seconds
```

Current load:
- Request volume: 100/day
- Concurrent users: 100

How can we debug this?",,7913,98,2024-10-13 01:40:57.293705+00,https://hasura.zendesk.com/agent/tickets/348
349,t,normal,open,SSL/TLS configuration failing on AWS EKS,"Hi,

We're trying to set up SSL for our Hasura instance on AWS EKS but encountering issues:

Environment:
- Database: Amazon Aurora PostgreSQL
- Product: Hasura Community Edition
- Region: eu-central-1

Error:
```
invalid claims: SSL/TLS handshake failed
```

Our configuration:
```yaml
ssl:
  certificates:
    mode: verify-full
    root_cert: /path/to/cert
```

What's the correct SSL setup for this environment?",,8907,98,2024-08-20 06:05:52.182817+00,https://hasura.zendesk.com/agent/tickets/349
350,t,high,closed,High memory usage with many-to-many relationship,"Hello,

Our many-to-many relationship between tables is causing high memory usage:

Setup:
- Parent table: activity_logs (1K rows)
- Child table: activity_logs (1K rows)
- Request volume: 10K/day

Memory usage spikes when querying:
```graphql
query {
  parent {
    child {
      grandchild {
        # deep nesting
      }
    }
  }
}
```

How can we optimize this relationship query?",,7955,98,2024-05-08 23:56:21.645481+00,https://hasura.zendesk.com/agent/tickets/350
351,t,normal,pending,Action permissions not working for project_admin,"Hi,

Custom action permissions aren't working for project_admin:

Configuration:
```yaml
custom_types:
  enums: []
  input_objects: []
  objects:
    - name: action_response
      relationships:
        - name: user
          type: object
          remote_table: subscriptions

permissions:
  - role: project_admin
    definition:
      fields: [""*""]
```

Error: missing required claims

How should we configure action permissions?",,1454,98,2024-05-09 19:33:54.131827+00,https://hasura.zendesk.com/agent/tickets/351
352,t,normal,closed,Container health checks failing on AWS EC2,"Hi,

Our Hasura containers are failing health checks on AWS EC2:

Configuration:
```yaml
healthcheck:
  timeout: 10 seconds
  retries: 3
  interval: 30s
```

Environment:
- Version: v2.16.0
- Region: sa-east-1
- Database: Amazon Aurora PostgreSQL
- Connection pool: 50

Logs show role not found before failing. What's the recommended health check configuration?",,8907,98,2024-08-31 12:31:53.777879+00,https://hasura.zendesk.com/agent/tickets/352
353,t,normal,closed,Failed metadata migration for GraphiQL,"Hi,

Metadata migration failed while configuring GraphiQL:

Details:
- Source version: v2.21.0
- Target version: v2.21.0
- Database: MS SQL Server 2022

Error:
```
SSL/TLS error during metadata apply
Failed object: GraphiQL
```

Migration logs attached. How can we safely complete this migration?",,8315,98,2024-07-14 06:16:58.519106+00,https://hasura.zendesk.com/agent/tickets/353
354,t,low,closed,Remote join failing between MongoDB Atlas and remote schema,"Hi,

Remote joins aren't working between our database and remote schema:

Setup:
- Database: MongoDB Atlas
- Remote schema: API endpoints API
- Join field: bigint

Error:
```
too many connections when executing remote join
Table: metrics
Remote field: user_data
```

What's the correct remote join configuration?",,8907,98,2024-06-14 10:47:54.194429+00,https://hasura.zendesk.com/agent/tickets/354
355,t,normal,pending,Container health checks failing on Render.com,"Hi,

Our Hasura containers are failing health checks on Render.com:

Configuration:
```yaml
healthcheck:
  timeout: 2 minutes
  retries: 3
  interval: 30s
```

Environment:
- Version: v2.21.0
- Region: sa-east-1
- Database: Citus
- Connection pool: 100

Logs show CPU limit exceeded before failing. What's the recommended health check configuration?",,7774,99,2024-10-20 01:52:37.005542+00,https://hasura.zendesk.com/agent/tickets/355
356,t,normal,pending,Failed deployment to GCP Compute Engine with migration failed,"Hello Hasura team,

Our deployment to GCP Compute Engine failed with:

```
migration failed during container initialization
```

Environment:
- Product: Hasura Enterprise
- Version: v2.20.0
- Region: ap-southeast-1
- Database: Azure Database for PostgreSQL

Deployment logs:
```
Container failed to start
Health check failed after 2 minutes
Last error: migration failed
```

How can we resolve this deployment issue?",,1454,99,2024-07-23 22:21:24.87027+00,https://hasura.zendesk.com/agent/tickets/356
357,t,normal,closed,Remote schema stitching failed for column-level permissions,"Hello team,

Remote schema stitching is failing for our column-level permissions integration:

Schema config:
```yaml
remote_schemas:
  - name: remote_column-level permissions
    definition:
      url: https://remote.asia-northeast1/graphql
      timeout: 30 seconds
      forward_headers: true
```

Error:
```
inconsistent state during schema stitching
Conflicting types detected
```

How can we resolve these schema conflicts?",,8315,100,2024-10-19 11:04:33.117435+00,https://hasura.zendesk.com/agent/tickets/357
358,t,high,closed,Computed field performance issue on attachments,"Hi,

Our computed field is causing performance issues:

Function definition:
```sql
CREATE FUNCTION compute_attachments_stats(row attachments)
RETURNS jsonb AS $$
  -- Complex calculation involving recursive relationship
  -- Current runtime: 2 minutes
$$ LANGUAGE sql STABLE;
```

Scale:
- Table size: 10M rows
- Requests: 100M/day
- Concurrent users: 10

How can we optimize this computed field?",,9554,100,2024-09-05 23:53:32.173425+00,https://hasura.zendesk.com/agent/tickets/358
